"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: build and deploy the flask charm.
    act: send a request to the flask application managed by the flask charm.
    assert: the flask application should return a correct response.
    ","211","test_flask_is_up","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_charm","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","169540","test_workload_tracing[django_app-8000]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_tracing","",""
"
    arrange: build and deploy the fastapi charm.
    act: send a request to the fastapi application managed by the fastapi charm.
    assert: the fastapi application should return a correct response.
    ","288","test_fastapi_is_up","tests.integration.fastapi","2026-08-22","passed","2026-08-22","","test_fastapi","",""
"
    arrange: Charm is deployed with postgresql integration.
    act: Remove integration.
    assert: The service is down.
    act: Integrate again with postgresql.
    assert: The service is working again.
    ","22015","test_blocking_and_restarting_on_required_integration","tests.integration.django","2026-08-22","passed","2026-08-22","","test_django_integrations","",""
"
    arrange: build and deploy the flask charm, and deploy the ingress.
    act: relate the ingress charm with the Flask charm.
    assert: requesting the charm through traefik should return a correct response,
         and the BASE_URL config should be correctly set (FLASK_BASE_URL env variable).
    ","21614","test_with_ingress","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","40430","test_s3_integration[flask_app-8000]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_s3","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","227","test_flask_secret_config[user-secret]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","204","test_flask_config[debug]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_flask_configs","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","118591","test_non_root_db_migration[ExpressJS non-root]","tests.integration.general","2026-08-22","passed","2026-08-22","","test_non_root_db_migration","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","48364","test_grafana_integration[flask_app-Flask Operator]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_grafana","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","45664","test_openfga_integrations[flask_app-8000]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_openfga","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","69071","test_openfga_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_openfga","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","90572","test_grafana_integration[django_app-Django Operator]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_grafana","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","53763","test_grafana_integration[fastapi_app-FastAPI Operator]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_grafana","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","222129","test_loki_integration[django_app-8000]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_loki","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","148349","test_with_redis[spring_boot_app-8080-redis/status]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_redis","",""
"
    arrange: integrate the spring boot charm with SAML integrator.
    act: call the samltest endpoint.
    assert: the charm should be redirected to IdP and when logged in should return 200.
    ","30196","test_springboot_saml_integration","tests.integration.springboot","2026-08-22","passed","2026-08-22","","test_spring_saml","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","","test_prometheus_integration[django_app-9102-/metrics]","tests.integration.integrations","","unknown","","","test_prometheus","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","75852","test_non_root_loki_integration[ExpressJS non-root]","tests.integration.general","2026-08-22","passed","2026-08-22","","test_non_root_loki","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","61694","test_smtp_integrations[flask_app-8000]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_smtp","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","197","test_invalid_flask_config[preferred_url_scheme]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_flask_configs","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","94314","test_rabbitmq_server_integration[go_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_rabbitmq","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","54536","test_openfga_integrations[django_app-8000]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_openfga","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","129812","test_oauth_integrations[django_app-auth_login]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_oauth","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","66512","test_non_root_loki_integration[Go non-root]","tests.integration.general","2026-08-22","passed","2026-08-22","","test_non_root_loki","",""
"
    arrange: flask charm with paas-config.yaml containing custom scrape_configs, scaled to 2 units.
    act: establish relation with prometheus charm.
    assert: prometheus scrapes framework default jobs (port 9102 on 2 units), custom jobs
        (port 8081 on 2 units using wildcard), and scheduler-only job (port 8082 on unit 0 only
        using @scheduler placeholder). Verify custom labels and @scheduler resolves to unit 0 FQDN.
    ","","test_prometheus_custom_scrape_configs","tests.integration.integrations","","unknown","","","test_prometheus","",""
"
    arrange: build and deploy the flask charm.
    act: query flask secret key from the Flask server.
    assert: flask should have a default and secure secret configured.
    ","776","test_default_secret_key","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_charm","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","233","test_flask_config[env]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_flask_configs","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","14438","test_django_webserver_timeout[timeout=7]","tests.integration.django","2026-08-22","passed","2026-08-22","","test_django","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","144933","test_oauth_integrations[expressjs_app-login]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_oauth","",""
"
    arrange: build and deploy the go charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5893","test_user_defined_config","tests.integration.go","2026-08-22","passed","2026-08-22","","test_go","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","","test_prometheus_integration[go_app-8081-/metrics]","tests.integration.integrations","","unknown","","","test_prometheus","",""
"
    arrange: build and deploy the Springboot charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","10627","test_springboot_is_up","tests.integration.springboot","2026-08-22","passed","2026-08-22","","test_charm","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","516","test_django_charm_config[secret-key]","tests.integration.django","2026-08-22","passed","2026-08-22","","test_django","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","45353","test_non_root_db_migration[Go non-root]","tests.integration.general","2026-08-22","passed","2026-08-22","","test_non_root_db_migration","",""
"
    arrange: build and deploy the ExpressJS charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","345","test_expressjs_is_up","tests.integration.expressjs","2026-08-22","passed","2026-08-22","","test_expressjs","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","151192","test_rabbitmq_server_integration[spring_boot_app-8080-rabbitmq_k8s_app]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_rabbitmq","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","204","test_flask_config[permanent_session_lifetime]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","","test_prometheus_integration[expressjs_app-8080-/metrics]","tests.integration.integrations","","unknown","","","test_prometheus","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","313680","test_rabbitmq_server_integration[go_app-8080-rabbitmq_server_app]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_rabbitmq","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","198","test_invalid_flask_config[permanent_session_lifetime]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","140087","test_s3_integration[spring_boot_app-8080]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_s3","",""
"
    arrange: Django is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","8163","test_async_workers","tests.integration.django","2026-08-22","passed","2026-08-22","","test_workers","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","159022","test_loki_integration[fastapi_app-8080]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_loki","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","203","test_flask_secret_config[secret_key]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_flask_configs","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","346257","test_workload_tracing[flask_app-8000]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","52556","test_grafana_integration[expressjs_app-ExpressJS Operator]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_grafana","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","","test_prometheus_integration[flask_app-9102-/metrics]","tests.integration.integrations","","unknown","","","test_prometheus","",""
"
    arrange: after Go charm has been deployed.
    act: integrate with the traefik charm with the ingress integration and change app-port configuration.
    assert: charm opened ports should change accordingly.
    ","6551","test_open_ports","tests.integration.go","2026-08-22","failed","2026-08-22","","test_go","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","110220","test_smtp_integrations[django_app-8000]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_smtp","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","5699","test_django_webserver_timeout[timeout=3]","tests.integration.django","2026-08-22","passed","2026-08-22","","test_django","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","152102","test_loki_integration[go_app-8080]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_loki","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","50680","test_with_redis[flask_app-8000-redis/status]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_redis","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","46805","test_smtp_integrations[expressjs_app-8080]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_smtp","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","2961","test_db_migration","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_db_migration","",""
"
    arrange: build and deploy the Springboot charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the Springboot application should add the user only once.
    ","837","test_migration","tests.integration.springboot","2026-08-22","passed","2026-08-22","","test_charm","",""
"
    arrange: build and deploy the fastapi charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5910","test_user_defined_config","tests.integration.fastapi","2026-08-22","passed","2026-08-22","","test_fastapi","",""
"
    arrange: build and deploy the django charm with database migration enabled.
    act: access an endpoint requiring database.
    assert: request succeed.
    ","714","test_django_database_migration","tests.integration.django","2026-08-22","passed","2026-08-22","","test_django","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","152604","test_oauth_integrations[go_app-login/openid-connect]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_oauth","",""
"
    arrange: Deploy 12-factor app and http proxy configurator correctly configured.
    act: Relate the http proxy configurator with the 12-factor app.
    assert: The correct proxy env vars from the relation are set in the 12-factor app.
    ","79269","test_proxy_integration[flask_app-8000]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_http_proxy","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","49040","test_non_root_db_migration[Flask non-root]","tests.integration.general","2026-08-22","passed","2026-08-22","","test_non_root_db_migration","",""
"
    arrange: build and deploy the django charm.
    act: create a superuser using the create-superuser action.
    assert: a superuser is created by the charm.
    ","6233","test_django_create_superuser","tests.integration.django","2026-08-22","passed","2026-08-22","","test_django","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","83096","test_non_optional[django]","tests.integration.general","2026-08-22","passed","2026-08-22","","test_config","",""
"
    arrange: build and deploy the go charm.
    act: send a request to the go application managed by the go charm.
    assert: the go application should return a correct response.
    ","296","test_go_is_up","tests.integration.go","2026-08-22","passed","2026-08-22","","test_go","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","544","test_django_charm_config[allowed-host]","tests.integration.django","2026-08-22","passed","2026-08-22","","test_django","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","173214","test_flask_webserver_timeout[timeout=3]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_charm","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","40548","test_with_mysql[spring_boot_mysql_app-8080-mysql/status]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_mysql","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","45407","test_non_root_db_migration[Django non-root]","tests.integration.general","2026-08-22","passed","2026-08-22","","test_non_root_db_migration","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","38530","test_smtp_integrations[go_app-8080]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_smtp","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","69180","test_non_root_loki_integration[FastAPI non-root]","tests.integration.general","2026-08-22","passed","2026-08-22","","test_non_root_loki","",""
"
    arrange: Flask is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","6777","test_async_workers","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_workers","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","50827","test_openfga_integrations[go_app-8080]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_openfga","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","62386","test_smtp_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_smtp","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","46198","test_non_optional[expressjs]","tests.integration.general","2026-08-22","passed","2026-08-22","","test_config","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","78636","test_workload_tracing[expressjs_app-8080]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_tracing","",""
"
    arrange: build and deploy the go charm with postgresql integration.
    act: send a request to an endpoint that uses the table created by the migration script.
    assert: the go application should return a correct response.
    ","234","test_migration","tests.integration.go","2026-08-22","passed","2026-08-22","","test_go","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","42950","test_smtp_integrations[fastapi_app-8080]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_smtp","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","22359","test_workers_and_scheduler_services[1]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_workers","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","76925","test_non_root_loki_integration[Flask non-root]","tests.integration.general","2026-08-22","passed","2026-08-22","","test_non_root_loki","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","207","test_app_config[int]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_flask_configs","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","106571","test_with_mysql[flask_app-8000-mysql/status]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_mysql","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","61980","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_server_app]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_rabbitmq","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","183910","test_with_database[postgresql/status-postgresql-k8s-14/edge-None-True]","tests.integration.flask","2026-08-22","broken","2026-08-22","","test_database","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","186818","test_flask_webserver_timeout[timeout=5]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_charm","",""
"
    arrange: Integrate the Charm with saml-integrator, with a real SP.
    act: Call the endpoint to get env variables.
    assert: Valid Saml env variables should be in the workload.
    ","69674","test_saml_integration[flask_app-8000]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_saml","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","44863","test_grafana_integration[go_app-Go Operator]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_grafana","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","204876","test_oauth_integrations[spring_boot_app-oauth2/authorization/oidc]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_oauth","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","62473","test_rabbitmq_ha_integration","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_rabbitmq","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","133648","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_k8s_app]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_rabbitmq","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","203","test_app_config[builtin]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm.
    act: run rotate-secret-key action on the leader unit.
    assert: Flask applications on every unit should have a new secret key configured.
    ","10534","test_rotate_secret_key","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","162510","test_loki_integration[expressjs_app-8080]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_loki","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","200770","test_flask_webserver_timeout[timeout=7]","tests.integration.flask","2026-08-22","passed","2026-08-22","","test_charm","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","58738","test_workload_tracing[fastapi_app-8080]","tests.integration.integrations","2026-08-22","passed","2026-08-22","","test_tracing","",""
