"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","41628","test_non_optional[flask]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_config","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","575111","test_workload_tracing[flask_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","56565","test_prometheus_integration[spring_boot_app-8080-/actuator/prometheus]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_prometheus","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","207575","test_workload_tracing[django_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_tracing","",""
"
    arrange: build and deploy the go charm with postgresql integration.
    act: send a request to an endpoint that uses the table created by the migration script.
    assert: the go application should return a correct response.
    ","263","test_migration","tests.integration.go","2026-07-11","passed","2026-07-11","","test_go","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","50402","test_grafana_integration[fastapi_app-FastAPI Operator]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_grafana","",""
"
    arrange: after Go charm has been deployed.
    act: integrate with the traefik charm with the ingress integration and change app-port configuration.
    assert: charm opened ports should change accordingly.
    ","3976","test_open_ports","tests.integration.go","2026-07-11","failed","2026-07-11","","test_go","",""
"
    arrange: build and deploy the fastapi charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5818","test_user_defined_config","tests.integration.fastapi","2026-07-11","passed","2026-07-11","","test_fastapi","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","5636","test_django_webserver_timeout[timeout=3]","tests.integration.django","2026-07-11","passed","2026-07-11","","test_django","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","97838","test_non_root_db_migration[ExpressJS non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_db_migration","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","41028","test_openfga_integrations[django_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_openfga","",""
"
    arrange: deploy the Flask charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /.
    assert: container logs contain valid JSON with OTEL fields for access and error logs.
    ","1525","test_json_logging","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","14409","test_django_webserver_timeout[timeout=7]","tests.integration.django","2026-07-11","passed","2026-07-11","","test_django","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","108610","test_non_root_loki_integration[Django non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_loki","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","114287","test_oauth_integrations[django_app-auth_login]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_oauth","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","46683","test_prometheus_integration[flask_app-9102-/metrics]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_prometheus","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","231","test_flask_config[debug]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","47418","test_non_root_db_migration[Flask non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_db_migration","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","43769","test_s3_integration[flask_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_s3","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","80613","test_workload_tracing[fastapi_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_tracing","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","66323","test_non_root_loki_integration[FastAPI non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_loki","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","43552","test_non_optional[expressjs]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_config","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","187216","test_flask_webserver_timeout[timeout=5]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","91675","test_with_redis[spring_boot_app-8080-redis/status]","tests.integration.integrations","2026-07-11","failed","2026-07-11","","test_redis","",""
"
    arrange: flask charm with paas-config.yaml containing custom scrape_configs, scaled to 2 units.
    act: establish relation with prometheus charm.
    assert: prometheus scrapes framework default jobs (port 9102 on 2 units), custom jobs
        (port 8081 on 2 units using wildcard), and scheduler-only job (port 8082 on unit 0 only
        using @scheduler placeholder). Verify custom labels and @scheduler resolves to unit 0 FQDN.
    ","38497","test_prometheus_custom_scrape_configs","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_prometheus","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","326292","test_oauth_integrations[flask_app-login]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_oauth","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","54175","test_grafana_integration[spring_boot_app-Spring Boot Operator]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_grafana","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","39546","test_non_optional[fastapi]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_config","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","239","test_app_config[str]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","71725","test_openfga_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_openfga","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","226","test_flask_secret_config[secret_key]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: build and deploy the fastapi charm.
    act: send a request to the fastapi application managed by the fastapi charm.
    assert: the fastapi application should return a correct response.
    ","290","test_fastapi_is_up","tests.integration.fastapi","2026-07-11","passed","2026-07-11","","test_fastapi","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","65592","test_non_root_loki_integration[Go non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_loki","",""
"
    arrange: build and deploy the fastapi charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the micration script.
    assert: the fastapi application should return a correct response.
    ","252","test_migration","tests.integration.fastapi","2026-07-11","passed","2026-07-11","","test_fastapi","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","123883","test_prometheus_integration[django_app-9102-/metrics]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_prometheus","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","219","test_flask_config[permanent_session_lifetime]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","43644","test_non_root_db_migration[Go non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_db_migration","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","108708","test_grafana_integration[django_app-Django Operator]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_grafana","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","200763","test_flask_webserver_timeout[timeout=7]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","106900","test_workload_tracing[spring_boot_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_tracing","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","499","test_django_charm_config[allowed-host]","tests.integration.django","2026-07-11","passed","2026-07-11","","test_django","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","62339","test_workload_tracing[go_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_tracing","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","39420","test_smtp_integrations[go_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_smtp","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","44160","test_non_root_db_migration[Django non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_db_migration","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","48628","test_prometheus_integration[go_app-8081-/metrics]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_prometheus","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","227","test_flask_config[env]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: Deploy 12-factor app and http proxy configurator correctly configured.
    act: Relate the http proxy configurator with the 12-factor app.
    assert: The correct proxy env vars from the relation are set in the 12-factor app.
    ","52778","test_proxy_integration[flask_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_http_proxy","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","9705","test_django_webserver_timeout[timeout=5]","tests.integration.django","2026-07-11","passed","2026-07-11","","test_django","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","20937","test_workers_and_scheduler_services[1]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_workers","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","38792","test_non_optional[go]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_config","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","83793","test_with_database[postgresql/status-postgresql-k8s-14/edge-None-True]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_database","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","90751","test_smtp_integrations[django_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_smtp","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","112716","test_non_optional[django]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_config","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","44702","test_openfga_integrations[flask_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_openfga","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","90714","test_non_root_loki_integration[Flask non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_loki","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","173000","test_flask_webserver_timeout[timeout=3]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","166122","test_loki_integration[expressjs_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_loki","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","62083","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_server_app]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_rabbitmq","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","3211","test_db_migration","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_db_migration","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","236","test_app_config[builtin]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","228","test_invalid_flask_config[preferred_url_scheme]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","63762","test_prometheus_integration[expressjs_app-8080-/metrics]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_prometheus","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","233","test_app_config[int]","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_flask_configs","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","175394","test_oauth_integrations[expressjs_app-login]","tests.integration.integrations","2026-07-11","broken","2026-07-11","","test_oauth","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","81453","test_workload_tracing[expressjs_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_tracing","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","62009","test_rabbitmq_ha_integration","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_rabbitmq","",""
"
    arrange: build and deploy the django charm.
    act: create a superuser using the create-superuser action.
    assert: a superuser is created by the charm.
    ","6246","test_django_create_superuser","tests.integration.django","2026-07-11","passed","2026-07-11","","test_django","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","143962","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_k8s_app]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_rabbitmq","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","100949","test_s3_integration[spring_boot_app-8080]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_s3","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","47155","test_non_root_db_migration[FastAPI non-root]","tests.integration.general","2026-07-11","passed","2026-07-11","","test_non_root_db_migration","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","126892","test_with_mongodb[spring_boot_app-8080-mongodb/status]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_mongodb","",""
"
    arrange: build and deploy the flask charm.
    act: send a request to the flask application managed by the flask charm.
    assert: the flask application should return a correct response.
    ","222","test_flask_is_up","tests.integration.flask","2026-07-11","passed","2026-07-11","","test_charm","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","388724","test_rabbitmq_server_integration[go_app-8080-rabbitmq_server_app]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_rabbitmq","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","61360","test_smtp_integrations[flask_app-8000]","tests.integration.integrations","2026-07-11","passed","2026-07-11","","test_smtp","",""
"
    arrange: integrate the spring boot charm with SAML integrator.
    act: call the samltest endpoint.
    assert: the charm should be redirected to IdP and when logged in should return 200.
    ","29663","test_springboot_saml_integration","tests.integration.springboot","2026-07-11","passed","2026-07-11","","test_spring_saml","",""
