"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","41730","test_non_optional[expressjs]","tests.integration.general","2026-09-05","passed","2026-09-05","","test_config","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","34598","test_non_optional[go]","tests.integration.general","2026-09-05","passed","2026-09-05","","test_config","",""
"
    arrange: build and deploy the fastapi charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the micration script.
    assert: the fastapi application should return a correct response.
    ","172","test_migration","tests.integration.fastapi","2026-09-05","passed","2026-09-05","","test_fastapi","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","504","test_django_charm_config[secret-key]","tests.integration.django","2026-09-05","passed","2026-09-05","","test_django","",""
"
    arrange: build and deploy the ExpressJS charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the ExpressJS application should add the user only once.
    ","712","test_migration","tests.integration.expressjs","2026-09-05","passed","2026-09-05","","test_expressjs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","42424","test_grafana_integration[go_app-Go Operator]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_grafana","",""
"
    arrange: build and deploy the Springboot charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","","test_springboot_is_up","tests.integration.springboot","","unknown","","","test_charm","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","","test_app_config[bool]","tests.integration.flask","","unknown","","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","","test_loki_integration[spring_boot_app-8080]","tests.integration.integrations","","unknown","","","test_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","168900","test_s3_integration[spring_boot_app-8080]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_s3","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","","test_loki_integration[expressjs_app-8080]","tests.integration.integrations","","unknown","","","test_loki","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","45326","test_smtp_integrations[fastapi_app-8080]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_smtp","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[spring_boot_app-oauth2/authorization/oidc]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","129857","test_with_redis[spring_boot_app-8080-redis/status]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_redis","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","","test_flask_config[env]","tests.integration.flask","","unknown","","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","","test_loki_integration[go_app-8080]","tests.integration.integrations","","unknown","","","test_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","","test_loki_integration[flask_app-8000]","tests.integration.integrations","","unknown","","","test_loki","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","378178","test_rabbitmq_server_integration[go_app-8080-rabbitmq_server_app]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_rabbitmq","",""
"
    arrange: Build and deploy the charm with minimal integrations.
    act: Send a request to the web application.
    assert: The request succeeds.
    ","161","test_flask_minimal","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_minimal","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","68911","test_with_mongodb[flask_app-8000-mongodb/status]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_mongodb","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","47498","test_non_root_db_migration[FastAPI non-root]","tests.integration.general","2026-09-05","passed","2026-09-05","","test_non_root_db_migration","",""
"
    arrange: build and deploy the flask charm without ingress. Get the service ip
        address.
    act: request env variables through the service ip address.
    assert: the request should success and the env variable FLASK_BASE_URL
        should point to the service.
    ","","test_port_without_ingress","tests.integration.flask","","unknown","","","test_charm","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[go_app-login/openid-connect]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: build and deploy the flask charm.
    act: query flask secret key from the Flask server.
    assert: flask should have a default and secure secret configured.
    ","","test_default_secret_key","tests.integration.flask","","unknown","","","test_charm","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","","test_oauth_integrations[fastapi_app-login]","tests.integration.integrations","","unknown","","","test_oauth","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","26721","test_workers_and_scheduler_services[1]","tests.integration.flask","2026-09-05","passed","2026-09-05","","test_workers","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","38881","test_non_root_db_migration[Go non-root]","tests.integration.general","2026-09-05","passed","2026-09-05","","test_non_root_db_migration","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","","test_workload_tracing[fastapi_app-8080]","tests.integration.integrations","","unknown","","","test_tracing","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","117437","test_non_root_db_migration[ExpressJS non-root]","tests.integration.general","2026-09-05","passed","2026-09-05","","test_non_root_db_migration","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","116823","test_prometheus_integration[django_app-9102-/metrics]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_prometheus","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","122023","test_rabbitmq_ha_integration","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_rabbitmq","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the redis database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","55283","test_with_redis[flask_app-8000-redis/status]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_redis","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","74802","test_with_mysql[flask_app-8000-mysql/status]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_mysql","",""
"
    arrange: build and deploy the fastapi charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5143","test_user_defined_config","tests.integration.fastapi","2026-09-05","passed","2026-09-05","","test_fastapi","",""
"
    arrange: build and deploy the flask charm.
    act: run rotate-secret-key action on the leader unit.
    assert: Flask applications on every unit should have a new secret key configured.
    ","","test_rotate_secret_key","tests.integration.flask","","unknown","","","test_charm","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","81733","test_non_optional[django]","tests.integration.general","2026-09-05","passed","2026-09-05","","test_config","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","","test_db_migration","tests.integration.flask","","unknown","","","test_db_migration","",""
"
    arrange: build and deploy the flask charm, and deploy the ingress.
    act: relate the ingress charm with the Flask charm.
    assert: requesting the charm through traefik should return a correct response,
         and the BASE_URL config should be correctly set (FLASK_BASE_URL env variable).
    ","","test_with_ingress","tests.integration.flask","","unknown","","","test_charm","",""
"
    arrange: build and deploy the ExpressJS charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5694","test_user_defined_config","tests.integration.expressjs","2026-09-05","passed","2026-09-05","","test_expressjs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","53320","test_grafana_integration[expressjs_app-ExpressJS Operator]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_grafana","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","55757","test_prometheus_integration[spring_boot_app-8080-/actuator/prometheus]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_prometheus","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","40764","test_workers_and_scheduler_services[3]","tests.integration.flask","2026-09-05","passed","2026-09-05","","test_workers","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","58897","test_prometheus_integration[fastapi_app-8080-/metrics]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_prometheus","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","13751","test_django_webserver_timeout[timeout=7]","tests.integration.django","2026-09-05","passed","2026-09-05","","test_django","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","","test_loki_integration[fastapi_app-8080]","tests.integration.integrations","","unknown","","","test_loki","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","75701","test_non_root_loki_integration[ExpressJS non-root]","tests.integration.general","2026-09-05","passed","2026-09-05","","test_non_root_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","55177","test_grafana_integration[flask_app-Flask Operator]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_grafana","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","61914","test_rabbitmq_server_integration[flask_app-8000-rabbitmq_server_app]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_rabbitmq","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","5738","test_django_webserver_timeout[timeout=3]","tests.integration.django","2026-09-05","passed","2026-09-05","","test_django","",""
"
    arrange: build and deploy the go charm with postgresql integration.
    act: send a request to an endpoint that uses the table created by the migration script.
    assert: the go application should return a correct response.
    ","221","test_migration","tests.integration.go","2026-09-05","passed","2026-09-05","","test_go","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","","test_flask_config[debug]","tests.integration.flask","","unknown","","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","113124","test_with_database[postgresql/status-postgresql-k8s-14/edge-None-True]","tests.integration.flask","2026-09-05","passed","2026-09-05","","test_database","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","36615","test_non_optional[fastapi]","tests.integration.general","2026-09-05","passed","2026-09-05","","test_config","",""
"
    arrange: build and deploy the flask charm.
    act: send a request to the flask application managed by the flask charm.
    assert: the flask application should return a correct response.
    ","","test_flask_is_up","tests.integration.flask","","unknown","","","test_charm","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","53922","test_openfga_integrations[django_app-8000]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_openfga","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","","test_flask_secret_config[user-secret]","tests.integration.flask","","unknown","","","test_flask_configs","",""
"
    arrange: build and deploy the go charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5445","test_user_defined_config","tests.integration.go","2026-09-05","passed","2026-09-05","","test_go","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","","test_app_config[int]","tests.integration.flask","","unknown","","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","","test_flask_webserver_timeout[timeout=3]","tests.integration.flask","","unknown","","","test_charm","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","","test_workload_tracing[expressjs_app-8080]","tests.integration.integrations","","unknown","","","test_tracing","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","","test_loki_integration[django_app-8000]","tests.integration.integrations","","unknown","","","test_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","99866","test_grafana_integration[django_app-Django Operator]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_grafana","",""
"
    arrange: build and deploy the go charm.
    act: send a request to the go application managed by the go charm.
    assert: the go application should return a correct response.
    ","249","test_go_is_up","tests.integration.go","2026-09-05","passed","2026-09-05","","test_go","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","64303","test_non_root_loki_integration[Go non-root]","tests.integration.general","2026-09-05","passed","2026-09-05","","test_non_root_loki","",""
"
    arrange: deploy Flask and Tempo, and relate tracing.
    act: send requests to Flask root endpoint.
    assert: gunicorn access logs include traceId and spanId.
    ","","test_flask_access_logs_have_trace_correlation","tests.integration.integrations","","unknown","","","test_tracing","",""
"
    arrange: Django is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","7751","test_async_workers","tests.integration.django","2026-09-05","passed","2026-09-05","","test_workers","",""
"
    arrange: build and deploy the django charm with database migration enabled.
    act: access an endpoint requiring database.
    assert: request succeed.
    ","608","test_django_database_migration","tests.integration.django","2026-09-05","passed","2026-09-05","","test_django","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","35456","test_non_optional[flask]","tests.integration.general","2026-09-05","passed","2026-09-05","","test_config","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","467","test_django_charm_config[allowed-host]","tests.integration.django","2026-09-05","passed","2026-09-05","","test_django","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","57474","test_smtp_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_smtp","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","71918","test_s3_integration[flask_app-8000]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_s3","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","49351","test_openfga_integrations[go_app-8080]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_openfga","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","40797","test_with_mysql[spring_boot_mysql_app-8080-mysql/status]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_mysql","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","59672","test_smtp_integrations[flask_app-8000]","tests.integration.integrations","2026-09-05","passed","2026-09-05","","test_smtp","",""
"
    arrange: build and deploy the flask charm.
    act: add a unit and request env variables through the unit IP addresses.
    assert: the peer address must be present in the units' env.
    ","","test_app_peer_address","tests.integration.flask","","unknown","","","test_charm","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","","test_invalid_flask_config[permanent_session_lifetime]","tests.integration.flask","","unknown","","","test_flask_configs","",""
