"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","64457","test_non_root_loki_integration[Go non-root]","tests.integration.general","2026-05-30","passed","2026-05-30","","test_non_root_loki","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","182","test_app_config[int]","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_flask_configs","",""
"
    arrange: build and deploy the Springboot charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the migration script.
        Then try to add same user twice.
    assert: the Springboot application should add the user only once.
    ","1060","test_migration","tests.integration.springboot","2026-05-30","passed","2026-05-30","","test_charm","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","567","test_django_charm_config[secret-key]","tests.integration.django","2026-05-30","passed","2026-05-30","","test_django","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","83760","test_smtp_integrations[django_app-8000]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_smtp","",""
"
    arrange: build and deploy the fastapi charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5423","test_user_defined_config","tests.integration.fastapi","2026-05-30","passed","2026-05-30","","test_fastapi","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","179","test_app_config[builtin]","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_flask_configs","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","161937","test_oauth_integrations[fastapi_app-login]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_oauth","",""
"
    arrange: Charm is deployed with postgresql integration.
    act: Remove integration.
    assert: The service is down.
    act: Integrate again with postgresql.
    assert: The service is working again.
    ","6473","test_blocking_and_restarting_on_required_integration","tests.integration.django","2026-05-30","broken","2026-05-30","","test_django_integrations","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","179","test_flask_config[permanent_session_lifetime]","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_flask_configs","",""
"
    arrange: build and deploy the go charm with postgresql integration.
    act: send a request to an endpoint that uses the table created by the migration script.
    assert: the go application should return a correct response.
    ","232","test_migration","tests.integration.go","2026-05-30","passed","2026-05-30","","test_go","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","62514","test_smtp_integrations[spring_boot_app-8080]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_smtp","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","62364","test_openfga_integrations[fastapi_app-8080]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_openfga","",""
"
    arrange: build and deploy the django charm, and change the django related configuration.
    act: send request to the django application to retrieve the corresponding settings.
    assert: settings in django application correctly updated according to the charm configuration.
    ","543","test_django_charm_config[allowed-host]","tests.integration.django","2026-05-30","passed","2026-05-30","","test_django","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","55315","test_grafana_integration[spring_boot_app-Spring Boot Operator]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_grafana","",""
"
    arrange: build and deploy the Springboot charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","10698","test_springboot_is_up","tests.integration.springboot","2026-05-30","passed","2026-05-30","","test_charm","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","34865","test_smtp_integrations[go_app-8080]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_smtp","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","5791","test_django_webserver_timeout[timeout=3]","tests.integration.django","2026-05-30","passed","2026-05-30","","test_django","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","53578","test_non_root_db_migration[Flask non-root]","tests.integration.general","2026-05-30","passed","2026-05-30","","test_non_root_db_migration","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","119989","test_prometheus_integration[django_app-9102-/metrics]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_prometheus","",""
"
    arrange: build and deploy the ExpressJS charm. Set the config user-defined-config to a new value.
    act: call the endpoint to get the value of the env variable related to the config.
    assert: the value of the env variable and the config should match.
    ","5726","test_user_defined_config","tests.integration.expressjs","2026-05-30","passed","2026-05-30","","test_expressjs","",""
"
    arrange: build and deploy the fastapi charm.
    act: send a request to the fastapi application managed by the fastapi charm.
    assert: the fastapi application should return a correct response.
    ","194","test_fastapi_is_up","tests.integration.fastapi","2026-05-30","passed","2026-05-30","","test_fastapi","",""
"
    arrange: build and deploy the ExpressJS charm.
    act: call the endpoint.
    assert: the charm should respond with 200 OK.
    ","248","test_expressjs_is_up","tests.integration.expressjs","2026-05-30","passed","2026-05-30","","test_expressjs","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","51871","test_smtp_integrations[expressjs_app-8080]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_smtp","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","201136","test_flask_webserver_timeout[timeout=7]","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_charm","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","122280","test_rabbitmq_ha_integration","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_rabbitmq","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","51937","test_prometheus_integration[spring_boot_app-8080-/actuator/prometheus]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_prometheus","",""
"
    arrange: Integrate the Charm with saml-integrator, with a real SP.
    act: Call the endpoint to get env variables.
    assert: Valid Saml env variables should be in the workload.
    ","72238","test_saml_integration[flask_app-8000]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_saml","",""
"Build and deploy the flask charm.","39608","test_proxy","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_proxy","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","73868","test_non_root_loki_integration[ExpressJS non-root]","tests.integration.general","2026-05-30","passed","2026-05-30","","test_non_root_loki","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","165507","test_loki_integration[expressjs_app-8080]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_loki","",""
"
    arrange: build and deploy the fastapi charm with postgresql integration.
    act: send a request to an endpoint that checks the table created by the micration script.
    assert: the fastapi application should return a correct response.
    ","217","test_migration","tests.integration.fastapi","2026-05-30","passed","2026-05-30","","test_fastapi","",""
"
    arrange: build and deploy the flask charm, and deploy the ingress.
    act: relate the ingress charm with the Flask charm.
    assert: requesting the charm through traefik should return a correct response,
         and the BASE_URL config should be correctly set (FLASK_BASE_URL env variable).
    ","21611","test_with_ingress","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_charm","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","43045","test_openfga_integrations[django_app-8000]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_openfga","",""
"
    arrange: build and deploy the non-root charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","39900","test_non_root_db_migration[Go non-root]","tests.integration.general","2026-05-30","passed","2026-05-30","","test_non_root_db_migration","",""
"
    arrange: build and deploy the django charm with database migration enabled.
    act: access an endpoint requiring database.
    assert: request succeed.
    ","651","test_django_database_migration","tests.integration.django","2026-05-30","passed","2026-05-30","","test_django","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","178","test_flask_config[secret_key]","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","172","test_invalid_flask_config[permanent_session_lifetime]","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","49498","test_grafana_integration[flask_app-Flask Operator]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_grafana","",""
"
    arrange: build and deploy the go charm.
    act: send a request to the go application managed by the go charm.
    assert: the go application should return a correct response.
    ","227","test_go_is_up","tests.integration.go","2026-05-30","passed","2026-05-30","","test_go","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","42908","test_grafana_integration[go_app-Go Operator]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_grafana","",""
"
    arrange: Build and deploy the charm. Integrate the charm with the smtp-integrator.
    act: Send an email from the charm.
    assert: The mailcatcher should have received the email.
    ","71738","test_smtp_integrations[flask_app-8000]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_smtp","",""
"
    arrange: after non-root charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","111293","test_non_root_loki_integration[Django non-root]","tests.integration.general","2026-05-30","passed","2026-05-30","","test_non_root_loki","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","64457","test_with_mongodb[flask_app-8000-mongodb/status]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_mongodb","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations
        to certain invalid values.
    act: none.
    assert: flask charm should enter the blocked status and the status message should show
        invalid configuration options.
    ","191","test_invalid_flask_config[preferred_url_scheme]","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_flask_configs","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","230205","test_loki_integration[django_app-8000]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_loki","",""
"
    arrange: build and deploy the flask charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the flask application managed by the flask charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","187014","test_flask_webserver_timeout[timeout=5]","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_charm","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MongoDB database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","119232","test_with_mongodb[spring_boot_app-8080-mongodb/status]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_mongodb","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","180","test_flask_secret_config[user-secret]","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_flask_configs","",""
"
    arrange: deploy Flask and Tempo, and relate tracing.
    act: send requests to Flask root endpoint.
    assert: gunicorn access logs include traceId and spanId.
    ","22563","test_flask_access_logs_have_trace_correlation","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_tracing","",""
"
    arrange: Build and deploy the charm with minimal integrations.
    act: Send a request to the web application.
    assert: The request succeeds.
    ","172","test_flask_minimal","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_minimal","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","10504","test_django_webserver_timeout[timeout=5]","tests.integration.django","2026-05-30","passed","2026-05-30","","test_django","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","48731","test_grafana_integration[fastapi_app-FastAPI Operator]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_grafana","",""
"
    arrange: Flask and redis deployed and integrated.
    act: Scale the app to the desired number of units.
    assert: There should be only one scheduler and as many workers as units. That will
            be checked because the scheduler is constantly sending tasks with its hostname
            to the workers, and the workers will put its own hostname and the schedulers
            hostname in Redis sets. Those sets are checked through the Flask app,
            that queries Redis.
    ","72953","test_workers_and_scheduler_services[3]","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_workers","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","35304","test_non_optional[flask]","tests.integration.general","2026-05-30","passed","2026-05-30","","test_config","",""
"
    arrange: flask charm with paas-config.yaml containing custom scrape_configs, scaled to 2 units.
    act: establish relation with prometheus charm.
    assert: prometheus scrapes framework default jobs (port 9102 on 2 units), custom jobs
        (port 8081 on 2 units using wildcard), and scheduler-only job (port 8082 on unit 0 only
        using @scheduler placeholder). Verify custom labels and @scheduler resolves to unit 0 FQDN.
    ","51822","test_prometheus_custom_scrape_configs","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_prometheus","",""
"
    arrange: set up the test Juju model and deploy the workload charm.
    act: integrate with ingress and hydra.
    assert: the workload charm uses the Kratos charm as the idp.
    ","103588","test_oauth_integrations[django_app-auth_login]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_oauth","",""
"
    arrange: build and deploy the flask charm.
    act: add a unit and request env variables through the unit IP addresses.
    assert: the peer address must be present in the units' env.
    ","100920","test_app_peer_address","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_charm","",""
"
    arrange: build and deploy the django charm, and change the gunicorn timeout configuration.
    act: send long-running requests to the django application managed by the django charm.
    assert: the gunicorn should restart the worker if the request duration exceeds the timeout.
    ","13605","test_django_webserver_timeout[timeout=7]","tests.integration.django","2026-05-30","passed","2026-05-30","","test_django","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","176","test_app_config[str]","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm without ingress. Get the service ip
        address.
    act: request env variables through the service ip address.
    assert: the request should success and the env variable FLASK_BASE_URL
        should point to the service.
    ","531","test_port_without_ingress","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_charm","",""
"
    arrange: build and deploy the flask charm, and change flask related configurations.
    act: query flask configurations from the Flask server.
    assert: the flask configuration should match flask related charm configurations.
    ","179","test_flask_config[env]","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_flask_configs","",""
"
    arrange: build and deploy the flask charm, and change secret configurations.
    act: query flask environment variables from the Flask server.
    assert: the flask environment variables should match secret configuration values.
    ","181","test_flask_secret_config[secret_key]","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_flask_configs","",""
"
    arrange: Django is deployed with async enabled rock. Change gunicorn worker class.
    act: Do 15 requests that would take 2 seconds each.
    assert: All 15 requests should be served in under 3 seconds.
    ","7592","test_async_workers","tests.integration.django","2026-05-30","passed","2026-05-30","","test_workers","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","87590","test_non_optional[django]","tests.integration.general","2026-05-30","passed","2026-05-30","","test_config","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","327934","test_workload_tracing[flask_app-8000]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_tracing","",""
"
    arrange: build and deploy the flask charm.
    act: deploy the database and relate it to the charm.
    assert: requesting the charm should return a correct response indicate
        the database migration script has been executed and only executed once.
    ","2964","test_db_migration","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_db_migration","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with grafana charm.
    assert: grafana 12-Factor dashboard can be found.
    ","105496","test_grafana_integration[django_app-Django Operator]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_grafana","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","60339","test_prometheus_integration[expressjs_app-8080-/metrics]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_prometheus","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with loki charm.
    assert: loki joins relation successfully, logs are being output to container and to files for
        loki to scrape.
    ","165377","test_loki_integration[fastapi_app-8080]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_loki","",""
"
    arrange: The app and rabbitmq deployed
    act: Integrate the app with rabbitmq
    assert: Assert that RabbitMQ works correctly
    ","322113","test_rabbitmq_server_integration[go_app-8080-rabbitmq_server_app]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_rabbitmq","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","37359","test_non_optional[go]","tests.integration.general","2026-05-30","passed","2026-05-30","","test_config","",""
"
    arrange: deploy the Flask charm with framework_logging_format=json in paas-config.yaml.
    act: make a request to GET /.
    assert: container logs contain valid JSON with OTEL fields for access and error logs.
    ","1447","test_json_logging","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_charm","",""
"
    arrange: Deploy Tempo cluster, app to test and postgres if required.
    act: Send 5 requests to the app.
    assert: Tempo should have tracing info about the app.
    ","60835","test_workload_tracing[fastapi_app-8080]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_tracing","",""
"
    arrange: Build and deploy the charm. Integrate the charm with OpenFGA.
    act: Send a read authorization models request from the charm.
    assert: The request succeeds.
    ","47600","test_openfga_integrations[go_app-8080]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_openfga","",""
"
    arrange: integrate the spring boot charm with SAML integrator.
    act: call the samltest endpoint.
    assert: the charm should be redirected to IdP and when logged in should return 200.
    ","31443","test_springboot_saml_integration","tests.integration.springboot","2026-05-30","passed","2026-05-30","","test_spring_saml","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","51804","test_prometheus_integration[go_app-8081-/metrics]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_prometheus","",""
"
    arrange: after 12-Factor charm has been deployed.
    act: establish relations established with prometheus charm.
    assert: prometheus metrics endpoint for prometheus is active and prometheus has active scrape
        targets.
    ","63416","test_prometheus_integration[flask_app-9102-/metrics]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_prometheus","",""
"
    arrange: build and deploy the paas charm.
    act: deploy the MySQL database and relate it to the charm.
    assert: requesting the charm should return a correct response
    ","35112","test_with_mysql[spring_boot_mysql_app-8080-mysql/status]","tests.integration.integrations","2026-05-30","passed","2026-05-30","","test_mysql","",""
"
    arrange: build and deploy the flask charm, and change Flask app configurations.
    act: none.
    assert: Flask application should receive the application configuration correctly.
    ","192","test_app_config[dict]","tests.integration.flask","2026-05-30","passed","2026-05-30","","test_flask_configs","",""
"
    arrange: Deploy the application.
    act: Set the non-optional config options 1 by 1 and check.
    assert: At first both options should be in status message,
        when one set the charm should still be in blocked state
        with the message showing which option is missing.
        When both set charm should be in active state.
    ","41121","test_non_optional[expressjs]","tests.integration.general","2026-05-30","passed","2026-05-30","","test_config","",""
